source_id,provider,document_or_announcement_id,document_title,publication_date,effective_date,coverage_year,coverage_period,ticker_or_share_code,company_name,event_type,index_code,scheduled_or_extraordinary,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,identity_status,provenance_status,notes
EV-453,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,GSRAY,GALATASARAY SPORTIF,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-454,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ICBCT,ICBC TURKEY BANK,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-455,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,IEYHO,ISIKLAR ENERJI YAPI HOL.,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-456,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,IHLAS,IHLAS HOLDING,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-457,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,IHLGM,IHLAS GAYRIMENKUL,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-458,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ITTFH,ITTIFAK HOLDING,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-459,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,KONYA,KONYA CIMENTO,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-460,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,METRO,METRO HOLDING,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-461,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,PARSN,PARSAN,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-462,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,POLHO,POLISAN HOLDING,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-463,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,PRKME,PARK ELEK.MADENCILIK,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-464,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,TUKAS,TUKAS,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start. The source prints the bulletin name identically to the share code for this row; recorded verbatim.
EV-465,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,VERUS,VERUSA HOLDING,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-466,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,BOLUC,BOLU CIMENTO,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-467,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,SARKY,SARKUYSAN,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-468,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,VKGYO,VAKIF GMYO,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-469,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,AEFES,ANADOLU EFES,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-470,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,AGHOL,ANADOLU GRUBU HOLDING,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-471,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ANACM,ANADOLU CAM,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-472,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ENKAI,ENKA INSAAT,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-473,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,HEKTS,HEKTAS,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-474,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,AKSEN,AKSA ENERJI,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-475,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,GLYHO,GLOBAL YAT. HOLDING,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-476,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,IHLAS,IHLAS HOLDING,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-477,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,POLHO,POLISAN HOLDING,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-478,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,VERUS,VERUSA HOLDING,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-479,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,TRGYO,TORUNLAR GMYO,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-480,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ECILC,ECZACIBASI ILAC,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-481,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,ISDMR,ISKENDERUN DEMIR CELIK,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-482,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,MGROS,MIGROS TICARET,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-483,Borsa Istanbul,11428,2020 yılı birinci üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2019-12-17,2020-01-01,2020,2020Q1,TRKCM,TRAKYA CAM,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/11428/2020-yili-birinci-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11428_2019-12-17.html,944d4f64344421362e2f1c6daa2cc9be655705e02c25fcf95235af34a846a883,104429,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11428_2019-12-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
