source_id,provider,kap_disclosure_id,document_title,company_name,ticker_or_share_code,coverage_year,search_period_start,search_period_end,publication_date,publication_time,event_date,event_type,rulebook_version,rulebook_article,rulebook_trigger_class,membership_consequence,effective_date_rule,derived_effective_date,reserve_implication,identity_status,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,search_status,provenance_status,notes
KT-073,KAP / Borsa Istanbul A.S.,647636,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"EGPRO, PIMAS",2017,2017-01-01,2017-12-31,2017-12-28,17:38:22,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/647636,2026-08-24T11:20:00Z,kap_bildirim_647636_2017-12-28.json,e89fecc05a804c7597af84c932e09d4f47350d3937fab668742213e731fc75c5,28882,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_647636_2017-12-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XSKOC, XTCRT, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-074,KAP / Borsa Istanbul A.S.,647851,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"DGKLB, IEYHO, IHLGM",2017,2017-01-01,2017-12-31,2017-12-29,15:46:20,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/647851,2026-08-24T11:20:00Z,kap_bildirim_647851_2017-12-29.json,d47a16c8f09005e715502aa8edf30951b4650fc817024ee3e5f0da2d01998de6,21562,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_647851_2017-12-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-075,KAP / Borsa Istanbul A.S.,647984,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"DOGUB, DZGYO, KAPLM, KRTEK, OSMEN, RAYSG, SNPAM, SONME, ULAS, VKFYO",2017,2017-01-01,2017-12-31,2017-12-29,18:23:30,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/647984,2026-08-24T11:20:00Z,kap_bildirim_647984_2017-12-29.json,341d2d7a74003306fda7faa95f0776e2fe158f0a6f8da06203a3cf51fc4e76db,17562,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_647984_2017-12-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-076,KAP / Borsa Istanbul A.S.,648306,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"TATGD, ULAS",2018,2018-01-01,2018-12-31,2018-01-02,15:28:20,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/648306,2026-08-24T11:20:00Z,kap_bildirim_648306_2018-01-02.json,eded604384c855c8dfb3419d6140a56a3f979fee8e2ac4011c3923bc5635aa39,19839,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_648306_2018-01-02.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY, XSANT. None is XU100, XU050 or XU030."
KT-077,KAP / Borsa Istanbul A.S.,653869,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SAFKR,2018,2018-01-01,2018-12-31,2018-01-15,16:46:08,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/653869,2026-08-24T11:20:00Z,kap_bildirim_653869_2018-01-15.json,ac47585f0dfd284faac3ce60b1c65d7349b35176a89989a7461f323ee84deb28,25926,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_653869_2018-01-15.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XMESY, XSIZM, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-078,KAP / Borsa Istanbul A.S.,655140,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TLMAN,2018,2018-01-01,2018-12-31,2018-01-23,16:05:03,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/655140,2026-08-24T11:20:00Z,kap_bildirim_655140_2018-01-23.json,950bd1c17d3a0c8174254342e76da7cc907f50efca069919f35dad90bb67a257,28761,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_655140_2018-01-23.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XTUMY, XUHIZ, XULAS, XUTUM. None is XU100, XU050 or XU030."
KT-079,KAP / Borsa Istanbul A.S.,655143,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),VERTU,2018,2018-01-01,2018-12-31,2018-01-23,16:08:17,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/655143,2026-08-24T11:20:00Z,kap_bildirim_655143_2018-01-23.json,8bbb0ea8b60df13dc76a945bbcb4e99eb922d9151835dbabacb79af34bb72bc7,19295,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_655143_2018-01-23.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-080,KAP / Borsa Istanbul A.S.,656721,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ASUZU, CEMAS, EGGUB, EGSER, FLAP, KATMR, ULUSE",2018,2018-01-01,2018-12-31,2018-01-31,14:57:37,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/656721,2026-08-24T11:20:00Z,kap_bildirim_656721_2018-01-31.json,263d06c3544ee7f72d93eae3e4ab93ce6a62ce99289906bd48151bba0b002975,29123,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_656721_2018-01-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST Ana, BIST Yildiz. None is XU100, XU050 or XU030."
KT-081,KAP / Borsa Istanbul A.S.,661170,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),PEKGY,2018,2018-01-01,2018-12-31,2018-02-20,14:57:28,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/661170,2026-08-24T11:20:00Z,kap_bildirim_661170_2018-02-20.json,4309cb10204ccba402e94307f4e1a570f7ada2363c23120edbaf7149dcb1dba9,25664,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_661170_2018-02-20.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XGMYO, XHARZ, XTUMY, XUMAL, XUTUM. None is XU100, XU050 or XU030."
KT-082,KAP / Borsa Istanbul A.S.,661643,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TDGYO,2018,2018-01-01,2018-12-31,2018-02-22,11:03:55,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/661643,2026-08-24T11:20:00Z,kap_bildirim_661643_2018-02-22.json,28127a496f5bb6a0ba7fa1c36e3c14071649e30acfbbf084853ebd78449a5bbe,26551,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_661643_2018-02-22.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XGMYO, XHARZ, XTUMY, XUMAL, XUTUM. None is XU100, XU050 or XU030."
KT-083,KAP / Borsa Istanbul A.S.,662729,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),YESIL,2018,2018-01-01,2018-12-31,2018-02-27,16:45:04,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/662729,2026-08-24T11:20:00Z,kap_bildirim_662729_2018-02-27.json,4a05e59a79c5dd84a04305626d9dfc7616e6ef9c179f548d0ae9bb4ca3bd323d,27531,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_662729_2018-02-27.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST HOLDING VE YATIRIM, BIST ISTANBUL, BIST MALI, BIST TUM-100, BIST TUM. None is XU100, XU050 or XU030."
KT-084,KAP / Borsa Istanbul A.S.,663585,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),CUSAN,2018,2018-01-01,2018-12-31,2018-02-28,17:17:43,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/663585,2026-08-24T11:20:00Z,kap_bildirim_663585_2018-02-28.json,8832bfa8dfbb73eea1400fdb6f895af3ab7a4049e5e242f9e4dcbebaf89be2a7,18857,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_663585_2018-02-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-085,KAP / Borsa Istanbul A.S.,672010,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),DGATE,2018,2018-01-01,2018-12-31,2018-03-30,17:05:34,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/672010,2026-08-24T11:20:00Z,kap_bildirim_672010_2018-03-30.json,42cd6cd20c0ef84bf000e56a3ee281b3ace074e9b5b3eba743f79118e1a30623,18221,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_672010_2018-03-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-086,KAP / Borsa Istanbul A.S.,677803,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ISDMR,2018,2018-01-01,2018-12-31,2018-04-18,17:14:09,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/677803,2026-08-24T11:20:00Z,kap_bildirim_677803_2018-04-18.json,6692319e5392e2fcbedad7c3c74c58cce63ca843837bf340b7a24e2da25d8ca6,25893,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_677803_2018-04-18.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XMANA, XTUMY, XUSIN, XUTUM, XYLDZ. None is XU100, XU050 or XU030."
KT-087,KAP / Borsa Istanbul A.S.,677808,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SEKUR,2018,2018-01-01,2018-12-31,2018-04-18,17:19:38,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/677808,2026-08-24T11:20:00Z,kap_bildirim_677808_2018-04-18.json,4d19da9db28badf626be201218fd5af3456fd7d1ba4b7ad39d308d5a11363b54,18293,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_677808_2018-04-18.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA. None is XU100, XU050 or XU030."
KT-088,KAP / Borsa Istanbul A.S.,683766,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),KFEIN,2018,2018-01-01,2018-12-31,2018-05-15,15:21:01,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/683766,2026-08-24T11:20:00Z,kap_bildirim_683766_2018-05-15.json,e21a3b7a685dc0ff6cb62d28303507242267ed9bf4b011dad31dfc198abf0c75,31567,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_683766_2018-05-15.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XBLSM, XHARZ, XSIST, XTKJS, XTUMY, XUTEK, XUTUM. None is XU100, XU050 or XU030."
KT-089,KAP / Borsa Istanbul A.S.,684703,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),FORMT,2018,2018-01-01,2018-12-31,2018-05-21,14:44:50,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/684703,2026-08-24T11:20:00Z,kap_bildirim_684703_2018-05-21.json,db6872a84cda42998da0cf0b594ee4e078f05ea06a25ccc1eaa61ca46e65c7e4,29300,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_684703_2018-05-21.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XMESY, XSKAY, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-090,KAP / Borsa Istanbul A.S.,691240,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),GEREL,2018,2018-01-01,2018-12-31,2018-06-29,18:15:33,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/691240,2026-08-24T11:20:00Z,kap_bildirim_691240_2018-06-29.json,ee90bc21ddae5c9f80f935d5ffb984a8766173ebe3c95f1ff93bf8906f356097,18328,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_691240_2018-06-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST YILDIZ. None is XU100, XU050 or XU030."
KT-091,KAP / Borsa Istanbul A.S.,691253,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"MCTAS, SEYKM, VKING, YAYLA",2018,2018-01-01,2018-12-31,2018-06-29,18:30:52,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/691253,2026-08-24T11:20:00Z,kap_bildirim_691253_2018-06-29.json,df28041db5f8b1ee4f1b9b81b5293ad2dd0513e8dd193a02d95216614d99a7a1,50645,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_691253_2018-06-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST ANKARA, BIST HIZMETLER, BIST INSAAT, BIST ISTANBUL, BIST IZMIR, BIST KIMYA PETROL PLASTIK, BIST ORMAN KAGIT BASIM, BIST SINAI, BIST TUM, BIST TUM-100. None is XU100, XU050 or XU030."
KT-092,KAP / Borsa Istanbul A.S.,699217,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ALCTL, BSOKE, EGSER, ITTFH, KAREL, KERVT, LKMNH, MNDRS, TEKTU, TSPOR",2018,2018-01-01,2018-12-31,2018-07-31,16:42:34,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/699217,2026-08-24T11:20:00Z,kap_bildirim_699217_2018-07-31.json,db532c3ee324c0c11fc375122a2f14f0465fbc1ed7a1f037e27c918db3cd227c,33584,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_699217_2018-07-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST YILDIZ. None is XU100, XU050 or XU030."
KT-093,KAP / Borsa Istanbul A.S.,709871,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),GENTS,2018,2018-01-01,2018-12-31,2018-09-28,17:43:21,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/709871,2026-08-24T11:20:00Z,kap_bildirim_709871_2018-09-28.json,3692686674e6dc41c155e93c0681d8eb8156ef9eb9b03da74a87e1eb070f346e,18305,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_709871_2018-09-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST YILDIZ. None is XU100, XU050 or XU030."
KT-094,KAP / Borsa Istanbul A.S.,714387,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ISMEN,2018,2018-01-01,2018-12-31,2018-10-17,15:52:37,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/714387,2026-08-24T11:20:00Z,kap_bildirim_714387_2018-10-17.json,c4ff00d829d991c9eaebb8593bc1cf21d0baedfa4384d0658b2e39748fabb7a7,19012,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_714387_2018-10-17.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-095,KAP / Borsa Istanbul A.S.,718273,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ISGYO,2018,2018-01-01,2018-12-31,2018-11-07,17:45:12,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/718273,2026-08-24T11:20:00Z,kap_bildirim_718273_2018-11-07.json,73498a765983990051d709d5416c2854df8e907d591e415339e945f944946c0e,19108,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_718273_2018-11-07.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-096,KAP / Borsa Istanbul A.S.,726195,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ALYAG,2018,2018-01-01,2018-12-31,2018-12-24,17:01:27,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/726195,2026-08-24T11:20:00Z,kap_bildirim_726195_2018-12-24.json,a3692987f1d6fc6f361b9f3a6f54c452697a4622f48975ddaaf83a4857ac8e6a,26477,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_726195_2018-12-24.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XGIDA, XSIZM, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-097,KAP / Borsa Istanbul A.S.,727508,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"AVHOL, BRMEN, DESA, GEDIK, IZTAR, KRTEK, LIDFA, MEGAP, OSMEN, SNPAM, TACTR, ULAS, VKFYO",2018,2018-01-01,2018-12-31,2018-12-31,19:16:00,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/727508,2026-08-24T11:20:00Z,kap_bildirim_727508_2018-12-31.json,cf3147f3f07998b921fc1f8c0a24c5ec7ed1071869e6efe4a8a4e471532079e0,17977,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_727508_2018-12-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-098,KAP / Borsa Istanbul A.S.,727515,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"AVHOL, BRMEN, DESA, GEDIK, IZTAR, KRTEK, LIDFA, MEGAP, OSMEN, SNPAM, TACTR, ULAS, VKFYO",2018,2018-01-01,2018-12-31,2018-12-31,20:05:20,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/727515,2026-08-24T11:20:00Z,kap_bildirim_727515_2018-12-31.json,60859c827d81faf3a2dc1d89bf79fb51c90a6380550c4910a85da1c64450a4cf,19851,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_727515_2018-12-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-099,KAP / Borsa Istanbul A.S.,728003,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MEGAP,2019,2019-01-01,2019-12-31,2019-01-02,17:27:31,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/728003,2026-08-24T11:20:00Z,kap_bildirim_728003_2019-01-02.json,d04220c213e48bac38324f4e437b34059934a6566fe5c191fc49fcabc02130eb,18033,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_728003_2019-01-02.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XSIST. None is XU100, XU050 or XU030."
KT-100,KAP / Borsa Istanbul A.S.,736296,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MSGYO,2019,2019-01-01,2019-12-31,2019-01-31,15:22:42,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/736296,2026-08-24T11:20:00Z,kap_bildirim_736296_2019-01-31.json,c0ec9c587cd5739cc90bf552ddfceb4a2a66ef3cf1e3d29d8392d4d31c4fd49e,18390,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_736296_2019-01-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
